id,nombre,descripcion,anio,inversion_recibida,id_etapa,id_departamento,id_sector,id_equipo,ingresos_anuales,empleados
198,Movilidad 198 SA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2015,1619600,5,11,4,198,6918692,50
199,Industria 4.0 199 Corp,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2019,536347,3,3,18,199,6239668,168
200,Agroindustria 200 Corp,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2019,2278546,3,14,5,200,4863194,283
201,Construccion 201 LTDA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2021,1291841,2,4,12,201,9209334,77
202,Biotecnologia 202 SPA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2022,4205467,2,22,2,202,1733513,37
203,Logistica 203 LTDA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2015,3456635,3,16,6,203,5387034,154
204,Construccion 204 SAS,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2017,778223,3,20,12,204,8209766,222
205,Tecnologia 205 Corp,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2023,1658153,3,26,1,205,5038708,290
206,Movilidad 206 LTDA,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2022,3792545,5,20,4,206,6015064,193
207,Legaltech 207 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2022,896050,2,19,14,207,4814669,125
208,Proptech 208 SAS,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2017,1022107,1,16,11,208,6432407,24
209,Energia 209 Corp,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2016,3901154,3,4,20,209,1731506,240
210,Logistica 210 SPA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2020,4570036,1,5,6,210,761664,13
211,Energia 211 SA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2024,2958035,4,22,20,211,9802337,260
212,Salud 212 Corp,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2019,4974299,5,23,3,212,7532470,174
213,Construccion 213 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2022,324430,1,20,12,213,5754633,134
214,Inteligencia Artificial 214 Corp,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2025,1648900,1,23,9,214,2528524,202
215,Logistica 215 SA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2021,1533618,4,4,6,215,8115419,275
216,Alimentos 216 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2015,3626343,3,19,17,216,1290591,216
217,Tecnologia 217 SAS,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2025,4483324,1,5,1,217,948291,237
218,Inteligencia Artificial 218 SAS,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2025,4838103,4,5,9,218,8574963,229
219,Energia 219 Corp,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2020,4816397,1,2,20,219,4553758,136
220,Construccion 220 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2020,886316,1,14,12,220,7118694,143
221,Educacion 221 SA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2023,4965348,2,7,19,221,3304686,58
222,Turismo 222 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2022,4824252,3,15,16,222,1785639,229
223,Salud 223 SPA,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2025,911484,1,5,3,223,8410750,14
224,Biotecnologia 224 LTDA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2022,1071814,3,12,2,224,8017788,223
225,Construccion 225 SA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2022,1467986,1,25,12,225,5022028,162
226,Logistica 226 SA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2022,1360562,4,24,6,226,1096181,264
227,Logistica 227 SPA,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2022,1445115,3,16,6,227,5163009,293
228,Legaltech 228 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2017,1242849,3,8,14,228,1060340,80
229,Agroindustria 229 SAS,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2023,4485314,3,10,5,229,8391957,98
230,Alimentos 230 Corp,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2016,2098945,3,26,17,230,8453922,256
231,Proptech 231 LTDA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2016,2699261,4,6,11,231,5178550,275
232,Educacion 232 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2020,2712683,4,24,19,232,6922970,256
233,Retail 233 SPA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2024,620816,3,19,13,233,6049358,210
234,Inteligencia Artificial 234 SAS,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2017,3296600,5,2,9,234,7908438,54
235,Retail 235 Corp,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2018,3731484,2,11,13,235,6515700,196
236,Finanzas 236 SAS,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2023,3577567,3,24,7,236,865854,296
237,Biotecnologia 237 Corp,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2019,2404012,5,3,2,237,2729850,106
238,Salud 238 SPA,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2017,2016940,2,22,3,238,1869363,82
239,Proptech 239 Corp,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2025,104657,1,22,11,239,7075971,49
240,Turismo 240 Corp,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2019,2101601,4,23,16,240,2381171,23
241,Telecomunicaciones 241 SAS,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2023,3172582,5,12,15,241,2734182,285
242,Biotecnologia 242 Corp,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2018,1887353,1,19,2,242,7618155,232
243,Educacion 243 SA,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2015,4700143,3,11,19,243,7416206,129
244,Alimentos 244 SPA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2018,1701346,5,3,17,244,3607011,18
245,Telecomunicaciones 245 SA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2021,1741837,4,5,15,245,9310165,54
246,Telecomunicaciones 246 LTDA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2018,161502,5,22,15,246,5229157,193
247,Marketing Digital 247 Corp,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2016,4741464,4,21,10,247,7430612,21
248,Educacion 248 Corp,Empresa empresa del sector educacion enfocada en innovacion y crecimiento sostenible.,2016,621438,1,11,19,248,5235617,138
249,Marketing Digital 249 SAS,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2018,3172736,5,5,10,249,7374109,205
250,Telecomunicaciones 250 SPA,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2023,3081104,2,13,15,250,4926746,251
251,Legaltech 251 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2021,2745509,1,18,14,251,1674534,227
252,Retail 252 Corp,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2017,1665500,2,26,13,252,9884194,71
253,Finanzas 253 SA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2018,910393,1,27,7,253,4967958,194
254,Alimentos 254 SA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2016,638423,1,3,17,254,92322,296
255,Biotecnologia 255 LTDA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2023,1453550,3,21,2,255,4920136,51
256,Legaltech 256 LTDA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2015,76857,5,24,14,256,4297253,116
257,Turismo 257 SA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2016,4765964,5,24,16,257,7368353,149
258,Alimentos 258 Corp,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2017,595973,1,8,17,258,3775831,123
259,Energia 259 SA,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2019,3951112,3,23,20,259,4795168,141
260,Marketing Digital 260 Corp,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2018,1609658,2,19,10,260,1243666,31
261,Agroindustria 261 SA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2019,3346569,2,6,5,261,3048436,84
262,Energia 262 Corp,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2021,2475062,2,14,20,262,2522964,111
263,Alimentos 263 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2016,1390289,3,13,17,263,8861460,200
264,Inteligencia Artificial 264 SAS,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2022,32975,3,20,9,264,5246441,177
265,Alimentos 265 SA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2019,3849508,5,5,17,265,2271955,291
266,Logistica 266 Corp,Empresa empresa del sector logistica enfocada en innovacion y crecimiento sostenible.,2020,1480483,2,18,6,266,6676540,261
267,Retail 267 SAS,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2019,3185138,1,18,13,267,5373941,65
268,Turismo 268 SPA,Empresa empresa del sector turismo enfocada en innovacion y crecimiento sostenible.,2022,3712572,2,26,16,268,4329688,92
269,Biotecnologia 269 SPA,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2023,365343,1,21,2,269,7072154,6
270,Construccion 270 SA,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2015,2162885,3,20,12,270,6075749,180
271,Legaltech 271 SAS,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2015,4682808,2,14,14,271,6329226,102
272,Legaltech 272 SA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2021,4042356,1,11,14,272,4636030,106
273,Marketing Digital 273 SPA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2016,2689472,2,12,10,273,5599782,85
274,Finanzas 274 SAS,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2022,711243,2,21,7,274,7068330,8
275,Movilidad 275 Corp,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2019,2013717,3,24,4,275,7022519,124
276,Movilidad 276 SAS,Empresa empresa del sector movilidad enfocada en innovacion y crecimiento sostenible.,2017,244316,1,4,4,276,2633807,209
277,Inteligencia Artificial 277 SA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2019,356339,4,2,9,277,2742252,272
278,Tecnologia 278 SAS,Empresa empresa del sector tecnologia enfocada en innovacion y crecimiento sostenible.,2019,1631046,2,1,1,278,7800403,167
279,Proptech 279 SA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2017,1208558,3,15,11,279,6076213,256
280,Inteligencia Artificial 280 LTDA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2016,3010504,3,16,9,280,3604881,295
281,Agroindustria 281 LTDA,Empresa empresa del sector agroindustria enfocada en innovacion y crecimiento sostenible.,2017,2071745,4,22,5,281,5115589,150
282,Alimentos 282 LTDA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2015,2422226,1,19,17,282,4692152,144
283,Alimentos 283 SAS,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2022,514188,5,15,17,283,7531546,205
284,Ciberseguridad 284 SAS,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2025,4251210,5,25,8,284,4151254,114
285,Retail 285 LTDA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2020,1261517,3,21,13,285,6428665,255
286,Marketing Digital 286 SAS,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2016,404896,4,13,10,286,681736,119
287,Legaltech 287 SA,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2024,1417646,5,26,14,287,6005025,103
288,Inteligencia Artificial 288 SPA,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2018,2136788,2,19,9,288,3892316,77
289,Telecomunicaciones 289 Corp,Empresa empresa del sector telecomunicaciones enfocada en innovacion y crecimiento sostenible.,2024,3276664,5,23,15,289,5283026,145
290,Construccion 290 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2023,2599886,1,15,12,290,9086057,24
291,Industria 4.0 291 SAS,Empresa empresa del sector industria 4.0 enfocada en innovacion y crecimiento sostenible.,2025,4968142,5,11,18,291,5188807,45
292,Marketing Digital 292 SPA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2022,3613765,3,11,10,292,3884800,139
293,Finanzas 293 LTDA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2023,295353,5,14,7,293,5608135,28
294,Salud 294 SPA,Empresa empresa del sector salud enfocada en innovacion y crecimiento sostenible.,2021,308818,1,24,3,294,2017699,162
295,Legaltech 295 Corp,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2022,1336768,2,24,14,295,1713752,61
296,Energia 296 SAS,Empresa empresa del sector energia enfocada en innovacion y crecimiento sostenible.,2025,2135190,3,5,20,296,741541,148
297,Proptech 297 SPA,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2015,1739208,5,15,11,297,2952331,241
298,Proptech 298 Corp,Empresa empresa del sector proptech enfocada en innovacion y crecimiento sostenible.,2018,2762669,4,11,11,298,9969087,190
299,Legaltech 299 SAS,Empresa empresa del sector legaltech enfocada en innovacion y crecimiento sostenible.,2024,4880058,5,22,14,299,8669736,246
300,Ciberseguridad 300 LTDA,Empresa empresa del sector ciberseguridad enfocada en innovacion y crecimiento sostenible.,2015,3139496,3,6,8,300,3312300,296
301,Construccion 301 Corp,Empresa empresa del sector construccion enfocada en innovacion y crecimiento sostenible.,2025,1105796,2,6,12,301,8652151,232
302,Alimentos 302 SPA,Empresa empresa del sector alimentos enfocada en innovacion y crecimiento sostenible.,2021,3149542,1,17,17,302,2809790,65
303,Inteligencia Artificial 303 SAS,Empresa empresa del sector inteligencia artificial enfocada en innovacion y crecimiento sostenible.,2025,4605579,3,3,9,303,7910630,295
304,Finanzas 304 SPA,Empresa empresa del sector finanzas enfocada en innovacion y crecimiento sostenible.,2023,1824446,2,15,7,304,2318865,50
305,Marketing Digital 305 SA,Empresa empresa del sector marketing digital enfocada en innovacion y crecimiento sostenible.,2021,4816158,1,25,10,305,5940291,195
306,Retail 306 LTDA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2017,1320328,1,23,13,306,1616485,198
307,Retail 307 SA,Empresa empresa del sector retail enfocada en innovacion y crecimiento sostenible.,2017,622131,1,12,13,307,6325488,168
308,Biotecnologia 308 SAS,Empresa empresa del sector biotecnologia enfocada en innovacion y crecimiento sostenible.,2023,1489871,1,24,2,308,3359620,255
